float_val,fixed_val,float_sine,fixed_sine,scaled_float,fixed_err
3.452605,36012,-0.306022,-9895,-10028,-132.733398
3.452700,36013,-0.306113,-9895,-10031,-135.722656
3.452796,36014,-0.306205,-9895,-10034,-138.712891
3.452892,36015,-0.306296,-9895,-10037,-141.702148
3.452988,36016,-0.306387,-9895,-10040,-144.692383
3.453084,36017,-0.306478,-9895,-10043,-147.681641
3.453180,36018,-0.306570,-9895,-10046,-150.670898
3.453276,36019,-0.306661,-9895,-10049,-153.667969
3.453372,36020,-0.306752,-9895,-10052,-156.657227
3.453467,36021,-0.306843,-9895,-10055,-159.646484
3.453563,36022,-0.306935,-9895,-10058,-162.635742
3.453659,36023,-0.307026,-9895,-10061,-165.624023
3.453755,36024,-0.307117,-9895,-10064,-168.613281
3.453851,36025,-0.307208,-9895,-10067,-171.602539
3.453947,36026,-0.307300,-9895,-10070,-174.590820
3.454043,36027,-0.307391,-9895,-10073,-177.586914
3.454139,36028,-0.307482,-9895,-10076,-180.575195
3.454234,36029,-0.307573,-9895,-10079,-183.563477
3.454330,36030,-0.307665,-9895,-10082,-186.551758
3.454426,36031,-0.307756,-9895,-10085,-189.540039
3.454522,36032,-0.307847,-10087,-10088,-0.528320
3.454618,36033,-0.307938,-10087,-10091,-3.516602
3.454714,36034,-0.308029,-10087,-10094,-6.504883
3.454810,36035,-0.308121,-10087,-10097,-9.500000
3.454906,36036,-0.308212,-10087,-10099,-12.487305
3.455001,36037,-0.308303,-10087,-10102,-15.475586
3.455097,36038,-0.308394,-10087,-10105,-18.462891
3.455193,36039,-0.308485,-10087,-10108,-21.450195
3.455289,36040,-0.308577,-10087,-10111,-24.437500
3.455385,36041,-0.308668,-10087,-10114,-27.424805
3.455481,36042,-0.308759,-10087,-10117,-30.412109
3.455577,36043,-0.308850,-10087,-10120,-33.407227
3.455673,36044,-0.308941,-10087,-10123,-36.393555
3.455768,36045,-0.309033,-10087,-10126,-39.380859
3.455864,36046,-0.309124,-10087,-10129,-42.368164
3.455960,36047,-0.309215,-10087,-10132,-45.354492
3.456056,36048,-0.309306,-10087,-10135,-48.340820
3.456152,36049,-0.309397,-10087,-10138,-51.328125
3.456248,36050,-0.309488,-10087,-10141,-54.314453
3.456344,36051,-0.309580,-10087,-10144,-57.307617
3.456439,36052,-0.309671,-10087,-10147,-60.293945
3.456535,36053,-0.309762,-10087,-10150,-63.280273
3.456631,36054,-0.309853,-10087,-10153,-66.266602
3.456727,36055,-0.309944,-10087,-10156,-69.252930
3.456823,36056,-0.310035,-10087,-10159,-72.238281
3.456919,36057,-0.310126,-10087,-10162,-75.224609
3.457015,36058,-0.310218,-10087,-10165,-78.209961
3.457111,36059,-0.310309,-10087,-10168,-81.203125
3.457206,36060,-0.310400,-10087,-10171,-84.188477
3.457302,36061,-0.310491,-10087,-10174,-87.173828
3.457398,36062,-0.310582,-10087,-10177,-90.159180
3.457494,36063,-0.310673,-10087,-10180,-93.144531
3.457590,36064,-0.310764,-10087,-10183,-96.129883
3.457686,36065,-0.310856,-10087,-10186,-99.115234
3.457782,36066,-0.310947,-10087,-10189,-102.099609
3.457878,36067,-0.311038,-10087,-10192,-105.092773
3.457973,36068,-0.311129,-10087,-10195,-108.077148
3.458069,36069,-0.311220,-10087,-10198,-111.061523
3.458165,36070,-0.311311,-10087,-10201,-114.046875
3.458261,36071,-0.311402,-10087,-10204,-117.031250
3.458357,36072,-0.311493,-10087,-10207,-120.015625
3.458453,36073,-0.311584,-10087,-10210,-123.000000
3.458549,36074,-0.311676,-10087,-10213,-125.984375
3.458645,36075,-0.311767,-10087,-10216,-128.975586
3.458740,36076,-0.311858,-10087,-10219,-131.959961
3.458836,36077,-0.311949,-10087,-10222,-134.943359
3.458932,36078,-0.312040,-10087,-10225,-137.927734
3.459028,36079,-0.312131,-10087,-10228,-140.911133
3.459124,36080,-0.312222,-10087,-10231,-143.894531
3.459220,36081,-0.312313,-10087,-10234,-146.877930
3.459316,36082,-0.312404,-10087,-10237,-149.862305
3.459412,36083,-0.312495,-10087,-10240,-152.852539
3.459507,36084,-0.312587,-10087,-10243,-155.835938
3.459603,36085,-0.312678,-10087,-10246,-158.819336
3.459699,36086,-0.312769,-10087,-10249,-161.802734
3.459795,36087,-0.312860,-10087,-10252,-164.785156
3.459891,36088,-0.312951,-10087,-10255,-167.768555
3.459987,36089,-0.313042,-10087,-10258,-170.750977
3.460083,36090,-0.313133,-10087,-10261,-173.733398
3.460179,36091,-0.313224,-10087,-10264,-176.723633
3.460274,36092,-0.313315,-10087,-10267,-179.706055
3.460370,36093,-0.313406,-10087,-10270,-182.688477
3.460466,36094,-0.313497,-10087,-10273,-185.670898
3.460562,36095,-0.313588,-10087,-10276,-188.653320
3.460658,36096,-0.313679,-10278,-10279,-0.635742
3.460754,36097,-0.313770,-10278,-10282,-3.617188
3.460850,36098,-0.313861,-10278,-10285,-6.599609
3.460945,36099,-0.313952,-10278,-10288,-9.581055
3.461041,36100,-0.314043,-10278,-10291,-12.570313
3.461137,36101,-0.314134,-10278,-10294,-15.552734
3.461233,36102,-0.314225,-10278,-10297,-18.534180
3.461329,36103,-0.314316,-10278,-10300,-21.515625
3.461425,36104,-0.314407,-10278,-10302,-24.497070
3.461521,36105,-0.314498,-10278,-10305,-27.478516
3.461617,36106,-0.314589,-10278,-10308,-30.458984
3.461712,36107,-0.314680,-10278,-10311,-33.440430
3.461808,36108,-0.314771,-10278,-10314,-36.428711
3.461904,36109,-0.314862,-10278,-10317,-39.410156
3.462000,36110,-0.314953,-10278,-10320,-42.390625
3.462096,36111,-0.315044,-10278,-10323,-45.371094
3.462192,36112,-0.315135,-10278,-10326,-48.352539
3.462288,36113,-0.315226,-10278,-10329,-51.333008
3.462384,36114,-0.315317,-10278,-10332,-54.313477
3.462479,36115,-0.315408,-10278,-10335,-57.293945
3.462575,36116,-0.315499,-10278,-10338,-60.281250
3.462671,36117,-0.315590,-10278,-10341,-63.261719
3.462767,36118,-0.315681,-10278,-10344,-66.241211
3.462863,36119,-0.315772,-10278,-10347,-69.221680
3.462959,36120,-0.315863,-10278,-10350,-72.201172
3.463055,36121,-0.315954,-10278,-10353,-75.180664
3.463151,36122,-0.316045,-10278,-10356,-78.161133
3.463246,36123,-0.316136,-10278,-10359,-81.140625
3.463342,36124,-0.316227,-10278,-10362,-84.126953
3.463438,36125,-0.316318,-10278,-10365,-87.106445
3.463534,36126,-0.316409,-10278,-10368,-90.085938
3.463630,36127,-0.316500,-10278,-10371,-93.065430
3.463726,36128,-0.316591,-10278,-10374,-96.043945
3.463822,36129,-0.316682,-10278,-10377,-99.023438
3.463917,36130,-0.316773,-10278,-10380,-102.001953
3.464013,36131,-0.316863,-10278,-10383,-104.981445
3.464109,36132,-0.316955,-10278,-10386,-107.967773
3.464205,36133,-0.317045,-10278,-10389,-110.946289
3.464301,36134,-0.317136,-10278,-10392,-113.924805
3.464397,36135,-0.317227,-10278,-10395,-116.903320
3.464493,36136,-0.317318,-10278,-10398,-119.881836
3.464589,36137,-0.317409,-10278,-10401,-122.859375
3.464684,36138,-0.317500,-10278,-10404,-125.837891
3.464780,36139,-0.317591,-10278,-10407,-128.815430
3.464876,36140,-0.317682,-10278,-10410,-131.800781
3.464972,36141,-0.317773,-10278,-10413,-134.779297
3.465068,36142,-0.317864,-10278,-10416,-137.756836
3.465164,36143,-0.317955,-10278,-10419,-140.734375
3.465260,36144,-0.318045,-10278,-10422,-143.711914
3.465356,36145,-0.318136,-10278,-10425,-146.689453
3.465451,36146,-0.318227,-10278,-10428,-149.666992
3.465547,36147,-0.318318,-10278,-10431,-152.644531
3.465643,36148,-0.318409,-10278,-10434,-155.628906
3.465739,36149,-0.318500,-10278,-10437,-158.606445
3.465835,36150,-0.318591,-10278,-10440,-161.583008
3.465931,36151,-0.318682,-10278,-10443,-164.560547
3.466027,36152,-0.318772,-10278,-10446,-167.537109
3.466123,36153,-0.318863,-10278,-10449,-170.513672
3.466218,36154,-0.318954,-10278,-10451,-173.490234
3.466314,36155,-0.319045,-10278,-10454,-176.466797
3.466410,36156,-0.319136,-10278,-10457,-179.451172
3.466506,36157,-0.319227,-10278,-10460,-182.426758
3.466602,36158,-0.319318,-10278,-10463,-185.403320
3.466698,36159,-0.319409,-10278,-10466,-188.379883
3.466794,36160,-0.319499,-10469,-10469,-0.355469
3.466890,36161,-0.319590,-10469,-10472,-3.332031
3.466985,36162,-0.319681,-10469,-10475,-6.307617
3.467081,36163,-0.319772,-10469,-10478,-9.283203
3.467177,36164,-0.319863,-10469,-10481,-12.266602
3.467273,36165,-0.319954,-10469,-10484,-15.242188
3.467369,36166,-0.320044,-10469,-10487,-18.217773
3.467465,36167,-0.320135,-10469,-10490,-21.192383
3.467561,36168,-0.320226,-10469,-10493,-24.167969
3.467657,36169,-0.320317,-10469,-10496,-27.143555
3.467752,36170,-0.320408,-10469,-10499,-30.118164
3.467848,36171,-0.320498,-10469,-10502,-33.093750
3.467944,36172,-0.320589,-10469,-10505,-36.075195
3.468040,36173,-0.320680,-10469,-10508,-39.050781
3.468136,36174,-0.320771,-10469,-10511,-42.025391
3.468232,36175,-0.320862,-10469,-10514,-45.000000
3.468328,36176,-0.320953,-10469,-10517,-47.974609
3.468424,36177,-0.321043,-10469,-10520,-50.948242
3.468519,36178,-0.321134,-10469,-10523,-53.922852
3.468615,36179,-0.321225,-10469,-10526,-56.897461
3.468711,36180,-0.321316,-10469,-10529,-59.878906
3.468807,36181,-0.321407,-10469,-10532,-62.852539
3.468903,36182,-0.321497,-10469,-10535,-65.827148
3.468999,36183,-0.321588,-10469,-10538,-68.800781
3.469095,36184,-0.321679,-10469,-10541,-71.774414
3.469191,36185,-0.321770,-10469,-10544,-74.748047
3.469286,36186,-0.321860,-10469,-10547,-77.721680
3.469382,36187,-0.321951,-10469,-10550,-80.695313
3.469478,36188,-0.322042,-10469,-10553,-83.667969
3.469574,36189,-0.322133,-10469,-10556,-86.649414
3.469670,36190,-0.322224,-10469,-10559,-89.622070
3.469766,36191,-0.322314,-10469,-10562,-92.595703
3.469862,36192,-0.322405,-10469,-10565,-95.568359
3.469958,36193,-0.322496,-10469,-10568,-98.541016
3.470053,36194,-0.322586,-10469,-10571,-101.513672
3.470149,36195,-0.322677,-10469,-10573,-104.486328
3.470245,36196,-0.322768,-10469,-10576,-107.458984
3.470341,36197,-0.322859,-10469,-10579,-110.439453
3.470437,36198,-0.322950,-10469,-10582,-113.411133
3.470533,36199,-0.323040,-10469,-10585,-116.383789
3.470629,36200,-0.323131,-10469,-10588,-119.355469
3.470725,36201,-0.323222,-10469,-10591,-122.328125
3.470820,36202,-0.323312,-10469,-10594,-125.299805
3.470916,36203,-0.323403,-10469,-10597,-128.271484
3.471012,36204,-0.323494,-10469,-10600,-131.244141
3.471108,36205,-0.323585,-10469,-10603,-134.222656
3.471204,36206,-0.323675,-10469,-10606,-137.194336
3.471300,36207,-0.323766,-10469,-10609,-140.166016
3.471396,36208,-0.323857,-10469,-10612,-143.137695
3.471492,36209,-0.323947,-10469,-10615,-146.108398
3.471587,36210,-0.324038,-10469,-10618,-149.080078
3.471683,36211,-0.324129,-10469,-10621,-152.050781
3.471779,36212,-0.324219,-10469,-10624,-155.022461
3.471875,36213,-0.324310,-10469,-10627,-158.000000
3.471971,36214,-0.324401,-10469,-10630,-160.970703
3.472067,36215,-0.324492,-10469,-10633,-163.941406
3.472163,36216,-0.324582,-10469,-10636,-166.912109
3.472259,36217,-0.324673,-10469,-10639,-169.882813
3.472354,36218,-0.324764,-10469,-10642,-172.853516
3.472450,36219,-0.324854,-10469,-10645,-175.824219
3.472546,36220,-0.324945,-10469,-10648,-178.793945
3.472642,36221,-0.325036,-10469,-10651,-181.771484
3.472738,36222,-0.325126,-10469,-10654,-184.741211
3.472834,36223,-0.325217,-10469,-10657,-187.711914
3.472930,36224,-0.325308,-10659,-10660,-0.681641
3.473026,36225,-0.325398,-10659,-10663,-3.651367
3.473121,36226,-0.325489,-10659,-10666,-6.621094
3.473217,36227,-0.325580,-10659,-10669,-9.590820
3.473313,36228,-0.325670,-10659,-10672,-12.559570
3.473409,36229,-0.325761,-10659,-10675,-15.536133
3.473505,36230,-0.325852,-10659,-10678,-18.505859
3.473601,36231,-0.325942,-10659,-10680,-21.474609
3.473697,36232,-0.326033,-10659,-10683,-24.444336
3.473793,36233,-0.326123,-10659,-10686,-27.413086
3.473888,36234,-0.326214,-10659,-10689,-30.381836
3.473984,36235,-0.326305,-10659,-10692,-33.350586
3.474080,36236,-0.326395,-10659,-10695,-36.319336
3.474176,36237,-0.326486,-10659,-10698,-39.294922
3.474272,36238,-0.326577,-10659,-10701,-42.263672
3.474368,36239,-0.326667,-10659,-10704,-45.232422
3.474464,36240,-0.326758,-10659,-10707,-48.200195
3.474560,36241,-0.326848,-10659,-10710,-51.168945
3.474655,36242,-0.326939,-10659,-10713,-54.136719
3.474751,36243,-0.327030,-10659,-10716,-57.104492
3.474847,36244,-0.327120,-10659,-10719,-60.072266
3.474943,36245,-0.327211,-10659,-10722,-63.047852
3.475039,36246,-0.327302,-10659,-10725,-66.015625
3.475135,36247,-0.327392,-10659,-10728,-68.983398
3.475231,36248,-0.327483,-10659,-10731,-71.950195
3.475327,36249,-0.327573,-10659,-10734,-74.917969
3.475422,36250,-0.327664,-10659,-10737,-77.884766
3.475518,36251,-0.327754,-10659,-10740,-80.852539
3.475614,36252,-0.327845,-10659,-10743,-83.819336
3.475710,36253,-0.327936,-10659,-10746,-86.793945
3.475806,36254,-0.328026,-10659,-10749,-89.760742
3.475902,36255,-0.328117,-10659,-10752,-92.727539
3.475998,36256,-0.328207,-10659,-10755,-95.694336
3.476094,36257,-0.328298,-10659,-10758,-98.661133
3.476189,36258,-0.328388,-10659,-10761,-101.626953
3.476285,36259,-0.328479,-10659,-10764,-104.593750
3.476381,36260,-0.328569,-10659,-10767,-107.560547
3.476477,36261,-0.328660,-10659,-10770,-110.534180
3.476573,36262,-0.328751,-10659,-10773,-113.500000
3.476669,36263,-0.328841,-10659,-10775,-116.465820
3.476765,36264,-0.328932,-10659,-10778,-119.431641
3.476861,36265,-0.329022,-10659,-10781,-122.397461
3.476956,36266,-0.329113,-10659,-10784,-125.363281
3.477052,36267,-0.329203,-10659,-10787,-128.329102
3.477148,36268,-0.329294,-10659,-10790,-131.293945
3.477244,36269,-0.329384,-10659,-10793,-134.259766
3.477340,36270,-0.329475,-10659,-10796,-137.232422
3.477436,36271,-0.329565,-10659,-10799,-140.197266
3.477532,36272,-0.329656,-10659,-10802,-143.163086
3.477628,36273,-0.329746,-10659,-10805,-146.127930
3.477723,36274,-0.329837,-10659,-10808,-149.092773
3.477819,36275,-0.329927,-10659,-10811,-152.057617
3.477915,36276,-0.330018,-10659,-10814,-155.022461
3.478011,36277,-0.330108,-10659,-10817,-157.987305
3.478107,36278,-0.330199,-10659,-10820,-160.958984
3.478203,36279,-0.330289,-10659,-10823,-163.922852
3.478299,36280,-0.330380,-10659,-10826,-166.887695
3.478395,36281,-0.330470,-10659,-10829,-169.851563
3.478490,36282,-0.330561,-10659,-10832,-172.815430
3.478586,36283,-0.330651,-10659,-10835,-175.780273
3.478682,36284,-0.330742,-10659,-10838,-178.744141
3.478778,36285,-0.330832,-10659,-10841,-181.708008
3.478874,36286,-0.330923,-10659,-10844,-184.678711
3.478970,36287,-0.331013,-10659,-10847,-187.642578
3.479066,36288,-0.331104,-10849,-10850,-0.605469
3.479162,36289,-0.331194,-10849,-10853,-3.569336
3.479257,36290,-0.331285,-10849,-10856,-6.532227
3.479353,36291,-0.331375,-10849,-10858,-9.496094
3.479449,36292,-0.331465,-10849,-10861,-12.458984
3.479545,36293,-0.331556,-10849,-10864,-15.421875
3.479641,36294,-0.331647,-10849,-10867,-18.392578
3.479737,36295,-0.331737,-10849,-10870,-21.355469
3.479833,36296,-0.331827,-10849,-10873,-24.318359
3.479928,36297,-0.331918,-10849,-10876,-27.280273
3.480024,36298,-0.332008,-10849,-10879,-30.243164
3.480120,36299,-0.332099,-10849,-10882,-33.205078
3.480216,36300,-0.332189,-10849,-10885,-36.167969
3.480312,36301,-0.332279,-10849,-10888,-39.129883
3.480408,36302,-0.332370,-10849,-10891,-42.099609
3.480504,36303,-0.332460,-10849,-10894,-45.061523
3.480600,36304,-0.332551,-10849,-10897,-48.023438
3.480695,36305,-0.332641,-10849,-10900,-50.985352
3.480791,36306,-0.332732,-10849,-10903,-53.947266
3.480887,36307,-0.332822,-10849,-10906,-56.908203
3.480983,36308,-0.332912,-10849,-10909,-59.870117
3.481079,36309,-0.333003,-10849,-10912,-62.832031
3.481175,36310,-0.333093,-10849,-10915,-65.800781
3.481271,36311,-0.333184,-10849,-10918,-68.761719
3.481367,36312,-0.333274,-10849,-10921,-71.722656
3.481462,36313,-0.333364,-10849,-10924,-74.683594
3.481558,36314,-0.333455,-10849,-10927,-77.644531
3.481654,36315,-0.333545,-10849,-10930,-80.605469
3.481750,36316,-0.333635,-10849,-10933,-83.566406
3.481846,36317,-0.333726,-10849,-10936,-86.526367
3.481942,36318,-0.333816,-10849,-10938,-89.495117
3.482038,36319,-0.333907,-10849,-10941,-92.455078
3.482134,36320,-0.333997,-10849,-10944,-95.415039
3.482229,36321,-0.334087,-10849,-10947,-98.375977
3.482325,36322,-0.334178,-10849,-10950,-101.335938
3.482421,36323,-0.334268,-10849,-10953,-104.295898
3.482517,36324,-0.334358,-10849,-10956,-107.255859
3.482613,36325,-0.334449,-10849,-10959,-110.215820
3.482709,36326,-0.334539,-10849,-10962,-113.182617
3.482805,36327,-0.334630,-10849,-10965,-116.142578
3.482901,36328,-0.334720,-10849,-10968,-119.101563
3.482996,36329,-0.334810,-10849,-10971,-122.061523
3.483092,36330,-0.334901,-10849,-10974,-125.020508
3.483188,36331,-0.334991,-10849,-10977,-127.979492
3.483284,36332,-0.335081,-10849,-10980,-130.938477
3.483380,36333,-0.335171,-10849,-10983,-133.897461
3.483476,36334,-0.335262,-10849,-10986,-136.864258
3.483572,36335,-0.335352,-10849,-10989,-139.823242
3.483668,36336,-0.335443,-10849,-10992,-142.781250
3.483763,36337,-0.335533,-10849,-10995,-145.740234
3.483859,36338,-0.335623,-10849,-10998,-148.698242
3.483955,36339,-0.335713,-10849,-11001,-151.657227
3.484051,36340,-0.335804,-10849,-11004,-154.615234
3.484147,36341,-0.335894,-10849,-11007,-157.573242
3.484243,36342,-0.335984,-10849,-11010,-160.539063
3.484339,36343,-0.336075,-10849,-11012,-163.497070
3.484435,36344,-0.336165,-10849,-11015,-166.455078
3.484530,36345,-0.336255,-10849,-11018,-169.413086
3.484626,36346,-0.336346,-10849,-11021,-172.370117
3.484722,36347,-0.336436,-10849,-11024,-175.328125
3.484818,36348,-0.336526,-10849,-11027,-178.285156
3.484914,36349,-0.336616,-10849,-11030,-181.243164
3.485010,36350,-0.336707,-10849,-11033,-184.208008
3.485106,36351,-0.336797,-10849,-11036,-187.165039
3.485202,36352,-0.336887,-11038,-11039,-1.122070
3.485297,36353,-0.336978,-11038,-11042,-4.079102
3.485393,36354,-0.337068,-11038,-11045,-7.036133
3.485489,36355,-0.337158,-11038,-11048,-9.992188
3.485585,36356,-0.337248,-11038,-11051,-12.949219
3.485681,36357,-0.337338,-11038,-11054,-15.906250
3.485777,36358,-0.337429,-11038,-11057,-18.862305
3.485873,36359,-0.337519,-11038,-11060,-21.826172
3.485969,36360,-0.337609,-11038,-11063,-24.782227
3.486064,36361,-0.337700,-11038,-11066,-27.738281
3.486160,36362,-0.337790,-11038,-11069,-30.694336
3.486256,36363,-0.337880,-11038,-11072,-33.650391
3.486352,36364,-0.337970,-11038,-11075,-36.606445
3.486448,36365,-0.338060,-11038,-11078,-39.562500
3.486544,36366,-0.338151,-11038,-11081,-42.517578
3.486640,36367,-0.338241,-11038,-11083,-45.480469
3.486736,36368,-0.338331,-11038,-11086,-48.436523
3.486831,36369,-0.338421,-11038,-11089,-51.391602
3.486927,36370,-0.338512,-11038,-11092,-54.346680
3.487023,36371,-0.338602,-11038,-11095,-57.301758
3.487119,36372,-0.338692,-11038,-11098,-60.256836
3.487215,36373,-0.338782,-11038,-11101,-63.211914
3.487311,36374,-0.338872,-11038,-11104,-66.166992
3.487407,36375,-0.338963,-11038,-11107,-69.128906
3.487503,36376,-0.339053,-11038,-11110,-72.083984
3.487598,36377,-0.339143,-11038,-11113,-75.038086
3.487694,36378,-0.339233,-11038,-11116,-77.992188
3.487790,36379,-0.339323,-11038,-11119,-80.947266
3.487886,36380,-0.339413,-11038,-11122,-83.901367
3.487982,36381,-0.339504,-11038,-11125,-86.855469
3.488078,36382,-0.339594,-11038,-11128,-89.809570
3.488174,36383,-0.339684,-11038,-11131,-92.770508
3.488270,36384,-0.339774,-11038,-11134,-95.724609
3.488365,36385,-0.339864,-11038,-11137,-98.678711
3.488461,36386,-0.339955,-11038,-11140,-101.631836
3.488557,36387,-0.340045,-11038,-11143,-104.584961
3.488653,36388,-0.340135,-11038,-11146,-107.539063
3.488749,36389,-0.340225,-11038,-11148,-110.492188
3.488845,36390,-0.340315,-11038,-11151,-113.445313
3.488941,36391,-0.340405,-11038,-11154,-116.406250
3.489037,36392,-0.340496,-11038,-11157,-119.358398
3.489132,36393,-0.340586,-11038,-11160,-122.311523
3.489228,36394,-0.340676,-11038,-11163,-125.264648
3.489324,36395,-0.340766,-11038,-11166,-128.216797
3.489420,36396,-0.340856,-11038,-11169,-131.169922
3.489516,36397,-0.340946,-11038,-11172,-134.122070
3.489612,36398,-0.341036,-11038,-11175,-137.075195
3.489708,36399,-0.341127,-11038,-11178,-140.034180
3.489804,36400,-0.341217,-11038,-11181,-142.986328
3.489899,36401,-0.341307,-11038,-11184,-145.938477
3.489995,36402,-0.341397,-11038,-11187,-148.890625
3.490091,36403,-0.341487,-11038,-11190,-151.842773
3.490187,36404,-0.341577,-11038,-11193,-154.793945
3.490283,36405,-0.341667,-11038,-11196,-157.746094
3.490379,36406,-0.341757,-11038,-11199,-160.697266
3.490475,36407,-0.341847,-11038,-11202,-163.656250
3.490571,36408,-0.341937,-11038,-11205,-166.607422
3.490666,36409,-0.342028,-11038,-11208,-169.558594
3.490762,36410,-0.342118,-11038,-11211,-172.509766
3.490858,36411,-0.342208,-11038,-11213,-175.460938
3.490954,36412,-0.342298,-11038,-11216,-178.412109
3.491050,36413,-0.342388,-11038,-11219,-181.363281
3.491146,36414,-0.342478,-11038,-11222,-184.313477
3.491242,36415,-0.342568,-11038,-11225,-187.271484
3.491338,36416,-0.342658,-11227,-11228,-1.222656
3.491433,36417,-0.342748,-11227,-11231,-4.172852
3.491529,36418,-0.342838,-11227,-11234,-7.123047
3.491625,36419,-0.342928,-11227,-11237,-10.073242
3.491721,36420,-0.343018,-11227,-11240,-13.023438
3.491817,36421,-0.343108,-11227,-11243,-15.973633
3.491913,36422,-0.343198,-11227,-11246,-18.923828
3.492009,36423,-0.343289,-11227,-11249,-21.880859
3.492105,36424,-0.343379,-11227,-11252,-24.830078
3.492200,36425,-0.343469,-11227,-11255,-27.780273
3.492296,36426,-0.343559,-11227,-11258,-30.729492
3.492392,36427,-0.343649,-11227,-11261,-33.678711
3.492488,36428,-0.343739,-11227,-11264,-36.627930
3.492584,36429,-0.343829,-11227,-11267,-39.577148
3.492680,36430,-0.343919,-11227,-11270,-42.526367
3.492776,36431,-0.344009,-11227,-11272,-45.482422
3.492872,36432,-0.344099,-11227,-11275,-48.431641
3.492967,36433,-0.344189,-11227,-11278,-51.380859
3.493063,36434,-0.344279,-11227,-11281,-54.329102
3.493159,36435,-0.344369,-11227,-11284,-57.277344
3.493255,36436,-0.344459,-11227,-11287,-60.226563
3.493351,36437,-0.344549,-11227,-11290,-63.174805
3.493447,36438,-0.344639,-11227,-11293,-66.123047
3.493542,36439,-0.344729,-11227,-11296,-69.071289
3.493639,36440,-0.344819,-11227,-11299,-72.026367
3.493734,36441,-0.344909,-11227,-11302,-74.974609
3.493830,36442,-0.344999,-11227,-11305,-77.921875
3.493926,36443,-0.345089,-11227,-11308,-80.870117
3.494022,36444,-0.345179,-11227,-11311,-83.817383
3.494118,36445,-0.345269,-11227,-11314,-86.764648
3.494214,36446,-0.345359,-11227,-11317,-89.712891
3.494309,36447,-0.345449,-11227,-11320,-92.660156
3.494406,36448,-0.345539,-11227,-11323,-95.614258
3.494501,36449,-0.345629,-11227,-11326,-98.561523
3.494597,36450,-0.345719,-11227,-11329,-101.508789
3.494693,36451,-0.345809,-11227,-11331,-104.455078
3.494789,36452,-0.345899,-11227,-11334,-107.402344
3.494885,36453,-0.345988,-11227,-11337,-110.348633
3.494981,36454,-0.346078,-11227,-11340,-113.295898
3.495076,36455,-0.346168,-11227,-11343,-116.242188
3.495173,36456,-0.346258,-11227,-11346,-119.196289
3.495268,36457,-0.346348,-11227,-11349,-122.142578
3.495364,36458,-0.346438,-11227,-11352,-125.087891
3.495460,36459,-0.346528,-11227,-11355,-128.034180
3.495556,36460,-0.346618,-11227,-11358,-130.980469
3.495652,36461,-0.346708,-11227,-11361,-133.926758
3.495748,36462,-0.346798,-11227,-11364,-136.872070
3.495843,36463,-0.346888,-11227,-11367,-139.817383
3.495939,36464,-0.346978,-11227,-11370,-142.770508
3.496035,36465,-0.347068,-11227,-11373,-145.715820
3.496131,36466,-0.347158,-11227,-11376,-148.661133
3.496227,36467,-0.347248,-11227,-11379,-151.606445
3.496323,36468,-0.347337,-11227,-11382,-154.551758
3.496419,36469,-0.347427,-11227,-11384,-157.497070
3.496515,36470,-0.347517,-11227,-11387,-160.441406
3.496610,36471,-0.347607,-11227,-11390,-163.386719
3.496706,36472,-0.347697,-11227,-11393,-166.338867
3.496802,36473,-0.347787,-11227,-11396,-169.283203
3.496898,36474,-0.347877,-11227,-11399,-172.227539
3.496994,36475,-0.347967,-11227,-11402,-175.171875
3.497090,36476,-0.348057,-11227,-11405,-178.116211
3.497186,36477,-0.348146,-11227,-11408,-181.060547
3.497282,36478,-0.348236,-11227,-11411,-184.004883
3.497377,36479,-0.348326,-11227,-11414,-186.949219
3.497473,36480,-0.348416,-11416,-11417,-0.900391
3.497569,36481,-0.348506,-11416,-11420,-3.843750
3.497665,36482,-0.348596,-11416,-11423,-6.787109
3.497761,36483,-0.348686,-11416,-11426,-9.731445
3.497857,36484,-0.348775,-11416,-11429,-12.674805
3.497953,36485,-0.348865,-11416,-11432,-15.618164
3.498049,36486,-0.348955,-11416,-11435,-18.561523
3.498144,36487,-0.349045,-11416,-11438,-21.503906
3.498240,36488,-0.349135,-11416,-11440,-24.455078
3.498336,36489,-0.349225,-11416,-11443,-27.397461
3.498432,36490,-0.349315,-11416,-11446,-30.340820
3.498528,36491,-0.349404,-11416,-11449,-33.283203
3.498624,36492,-0.349494,-11416,-11452,-36.225586
3.498720,36493,-0.349584,-11416,-11455,-39.167969
3.498816,36494,-0.349674,-11416,-11458,-42.110352
3.498911,36495,-0.349764,-11416,-11461,-45.052734
3.499007,36496,-0.349854,-11416,-11464,-48.002930
3.499103,36497,-0.349943,-11416,-11467,-50.944336
3.499199,36498,-0.350033,-11416,-11470,-53.886719
3.499295,36499,-0.350123,-11416,-11473,-56.828125
3.499391,36500,-0.350213,-11416,-11476,-59.770508
3.499487,36501,-0.350302,-11416,-11479,-62.711914
3.499583,36502,-0.350392,-11416,-11482,-65.653320
3.499678,36503,-0.350482,-11416,-11485,-68.594727
3.499774,36504,-0.350572,-11416,-11488,-71.543945
3.499870,36505,-0.350662,-11416,-11490,-74.485352
3.499966,36506,-0.350752,-11416,-11493,-77.425781
3.500062,36507,-0.350841,-11416,-11496,-80.367188
3.500158,36508,-0.350931,-11416,-11499,-83.307617
3.500254,36509,-0.351021,-11416,-11502,-86.249023
